,Unnamed: 0,userID,ISBN,Rating,Title,Author,PublicationYear,publisher,bookTitle,bookAuthor,unique_ISBN,Location,Age,TotalRatingCount
5345,23997,6563,0380002930,0,Watership Down,Richard Adams,1976.0,Avon,,,0140039589,"burien, washington, usa",31.0,312
5346,23998,6563,0380716542,0,Birds of Prey: A Novel of Suspense,J.A. Jance,2002.0,Avon,,,0380716542,"burien, washington, usa",31.0,77
5347,23999,6563,038079487X,0,What Looks Like Crazy On An Ordinary Day,Pearl Cleage,1998.0,Perennial,,,038079487X,"burien, washington, usa",31.0,212
5348,24000,6563,0380796104,8,Lucy Sullivan Is Getting Married,Marian Keyes,2000.0,Avon,,,0380796104,"burien, washington, usa",31.0,96
5349,24004,6563,0385318073,0,Evening Class,Maeve Binchy,1997.0,Dell,,,0385318073,"burien, washington, usa",31.0,209
5350,24005,6563,0385335482,0,Confessions of a Shopaholic (Summer Display Opportunity),SOPHIE KINSELLA,2001.0,Delta,,,0385335482,"burien, washington, usa",31.0,350
5351,24006,6563,0385335830,7,Diary of a Mad Bride (Summer Display Opportunity),Laura Wolf,2002.0,Delta,,,0385335830,"burien, washington, usa",31.0,101
5352,24007,6563,0385335881,0,Shopaholic Takes Manhattan (Summer Display Opportunity),Sophie Kinsella,2002.0,Delta,,,0385335881,"burien, washington, usa",31.0,200
5353,24008,6563,0385336179,0,Shopaholic Ties the Knot,Sophie Kinsella,2003.0,Delta,,,0385336179,"burien, washington, usa",31.0,160
5354,24010,6563,0385413041,8,Beach Music,PAT CONROY,1995.0,Nan A. Talese,,,0385413041,"burien, washington, usa",31.0,229
5355,24011,6563,0385484518,10,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",MITCH ALBOM,1997.0,Doubleday,,,0385484518,"burien, washington, usa",31.0,493
5356,24012,6563,0385498802,0,Bee Season: A Novel,Myla Goldberg,2001.0,Anchor Books/Doubleday,,,0385498802,"burien, washington, usa",31.0,175
5357,24014,6563,0385508042,0,The King of Torts,John Grisham,2003.0,Doubleday Books,,,0440241537,"burien, washington, usa",31.0,458
5358,24015,6563,0385729340,0,The Second Summer of the Sisterhood,ANN BRASHARES,2003.0,Delacorte Books for Young Readers,,,0385729340,"burien, washington, usa",31.0,64
5359,24016,6563,0385730586,0,Sisterhood of the Traveling Pants,ANN BRASHARES,2003.0,Delacorte Books for Young Readers,,,0385730586,"burien, washington, usa",31.0,130
5360,24017,6563,0399142401,0,Sanctuary,Nora Roberts,1997.0,Putnam Publishing Group,,,0515122734,"burien, washington, usa",31.0,158
5361,24018,6563,039915079X,0,The Teeth of the Tiger,Tom Clancy,2003.0,G. P. Putnam's Sons,,,039915079X,"burien, washington, usa",31.0,50
5362,24019,6563,0425135020,0,The Empress File,John Sandford,2001.0,Berkley Publishing Group,,,0425135020,"burien, washington, usa",31.0,54
5363,24020,6563,0425155722,8,The Fool's Run,John Sandford,2004.0,Berkley Publishing Group,,,0425155722,"burien, washington, usa",31.0,62
5364,24021,6563,0425163385,0,The Night Crew,John Sandford,2004.0,Berkley Publishing Group,,,0425163385,"burien, washington, usa",31.0,88
5365,24022,6563,0425179885,0,The Devil's Code,John Sandford,2004.0,Berkley Publishing Group,,,0399146504,"burien, washington, usa",31.0,121
5366,24023,6563,0425186326,7,Family Album,Patricia Kay,2002.0,Berkley Publishing Group,,,0440124344,"burien, washington, usa",31.0,94
5367,24024,6563,0439064872,0,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,2000.0,Scholastic,,,0439064864,"burien, washington, usa",31.0,556
5368,24025,6563,0439136369,0,Harry Potter and the Prisoner of Azkaban (Book 3),J. K. Rowling,2001.0,Scholastic,,,0439136369,"burien, washington, usa",31.0,428
5369,24026,6563,0439139600,9,Harry Potter and the Goblet of Fire (Book 4),J. K. Rowling,2002.0,Scholastic Paperbacks,,,0439139600,"burien, washington, usa",31.0,387
5370,24027,6563,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,2003.0,Scholastic,,,043935806X,"burien, washington, usa",31.0,347
5371,24028,6563,0440122090,0,Echoes,Maeve Binchy,1989.0,Dell,,,0440122090,"burien, washington, usa",31.0,116
5372,24029,6563,0440147956,0,Light a Penny Candle,Maeve Binchy,1994.0,Dell Publishing Company,,,0451203046,"burien, washington, usa",31.0,113
5373,24032,6563,0440207770,0,Silver Wedding,Maeve Binchy,1990.0,Dell,,,0440207770,"burien, washington, usa",31.0,76
5374,24033,6563,0440211263,0,Circle of Friends,Maeve Binchy,1991.0,Dell,,,0385301499,"burien, washington, usa",31.0,249
5375,24034,6563,0440211727,10,A Time to Kill,JOHN GRISHAM,1992.0,Dell,,,0440211727,"burien, washington, usa",31.0,549
5376,24035,6563,0440213029,0,The Lilac Bus: Stories,Maeve Binchy,1992.0,Dell,,,0440213029,"burien, washington, usa",31.0,85
5377,24036,6563,0440213525,9,The Client,John Grisham,1994.0,Dell Publishing Company,,,0440213525,"burien, washington, usa",31.0,483
5378,24037,6563,0440214041,0,The Pelican Brief,John Grisham,1993.0,Dell,,,0440214041,"burien, washington, usa",31.0,581
5379,24038,6563,044022103X,0,One True Thing,Anna Quindlen,1995.0,Dell,,,044022103X,"burien, washington, usa",31.0,233
5380,24039,6563,0440221595,0,The Glass Lake,Maeve Binchy,1996.0,Dell,,,0440221595,"burien, washington, usa",31.0,158
5381,24040,6563,0440224594,9,The Return Journey,MAEVE BINCHY,1999.0,Dell,,,0440224594,"burien, washington, usa",31.0,148
5382,24041,6563,0440226430,9,Summer Sisters,Judy Blume,1999.0,Dell Publishing Company,,,0440226430,"burien, washington, usa",31.0,573
5383,24042,6563,044023672X,0,Answered Prayers,DANIELLE STEEL,2003.0,Dell,,,044023672X,"burien, washington, usa",31.0,82
5384,24043,6563,0446360589,0,The Burden of Proof,Scott Turow,1991.0,Warner Books,,,0446360589,"burien, washington, usa",31.0,153
5385,24044,6563,0446394521,0,Daisy Fay and the Miracle Man,Fannie Flagg,1992.0,Warner Books,,,0446394521,"burien, washington, usa",31.0,165
5386,24045,6563,0446513067,9,The General's Daughter,Nelson DeMille,1992.0,Warner Books,,,0446364800,"burien, washington, usa",31.0,156
5387,24046,6563,0446516538,0,Slow Waltz in Cedar Bend,Robert James Waller,1993.0,Warner Books,,,0446601640,"burien, washington, usa",31.0,248
5388,24048,6563,0446518581,0,Border Music,Robert James Waller,1995.0,Warner Books,,,0446518581,"burien, washington, usa",31.0,112
5389,24050,6563,0446600474,7,Season of the Machete,James Patterson,1995.0,Warner Books,,,0446600474,"burien, washington, usa",31.0,74
5390,24051,6563,0446603929,0,See How They Run,James Patterson,1997.0,Warner Books,,,0446603929,"burien, washington, usa",31.0,117
5391,24052,6563,0446608009,0,The Drowning People,Richard Mason,2000.0,Warner Vision,,,0446608009,"burien, washington, usa",31.0,55
5392,24053,6563,0446608955,0,A Walk to Remember,Nicholas Sparks,2000.0,Warner Books,,,0446608955,"burien, washington, usa",31.0,378
5393,24054,6563,0446609323,0,Black Friday,James Patterson,1989.0,Warner Vision,,,0446609323,"burien, washington, usa",31.0,112
5394,24056,6563,0446613266,9,Four Blind Mice,James Patterson,2003.0,Warner Books,,,0446613266,"burien, washington, usa",31.0,238
5395,24057,6563,0446672211,0,Where the Heart Is (Oprah's Book Club (Paperback)),Billie Letts,1998.0,Warner Books,,,0446672211,"burien, washington, usa",31.0,585
5396,24058,6563,0446675059,8,The Honk and Holler Opening Soon,Billie Letts,1999.0,Warner Books,,,0446675059,"burien, washington, usa",31.0,164
5397,24059,6563,0449217191,0,The Edge,Dick Francis,1990.0,Fawcett Books,,,0515128600,"burien, washington, usa",31.0,126
5398,24060,6563,0451188489,5,A Maiden's Grave,Jeff Deaver,1996.0,Signet Book,,,0451188489,"burien, washington, usa",31.0,75
5399,24061,6563,0451202503,0,The Songcatcher: A Ballad Novel,Sharyn McCrumb,2002.0,Signet Book,,,0451202503,"burien, washington, usa",31.0,84
5400,24062,6563,0451203771,0,Scarlet Feather,Maeve Binchy,2002.0,Signet Book,,,0451203771,"burien, washington, usa",31.0,256
5401,24064,6563,0517122707,0,A Confederacy of Dunces,John Kennedy Toole,1995.0,Outlet Books Company,,,0517122707,"burien, washington, usa",31.0,81
5402,24066,6563,0525945210,0,A Man Named Dave: A Story of Triumph and Forgiveness,David J. Pelzer,1999.0,Dutton Books,,,0525945210,"burien, washington, usa",31.0,128
5403,24067,6563,0525946829,0,Quentins,Maeve Binchy,2002.0,Dutton Books,,,0451209907,"burien, washington, usa",31.0,185
5404,24068,6563,0552998001,8,Blackberry Wine,Joanne Harris,2001.0,Black Swan,,,0552998001,"burien, washington, usa",31.0,73
5405,24070,6563,0553107240,0,Sticks &amp; Scones,Diane Mott Davidson,2001.0,Bantam Books,,,0553578316,"burien, washington, usa",31.0,118
5406,24072,6563,0553211404,0,Jane Eyre (Bantam Classics),Charlotte Bronte,1983.0,Bantam,,,0553211404,"burien, washington, usa",31.0,91
5407,24082,6563,055327824X,0,Of Mice and Men,JOHN STEINBECK,1983.0,Bantam,,,055327824X,"burien, washington, usa",31.0,50
5408,24084,6563,0553569031,0,Gone But Not Forgotten,PHILLIP M. MARGOLIN,1994.0,Bantam,,,0553569031,"burien, washington, usa",31.0,88
5409,24085,6563,059035342X,8,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999.0,Arthur A. Levine Books,,,059035342X,"burien, washington, usa",31.0,575
5410,24086,6563,0609804138,0,The Sweet Potato Queens' Book of Love,JILL CONNER BROWNE,1999.0,Three Rivers Press,,,0609804138,"burien, washington, usa",31.0,213
5411,24088,6563,0670032379,9,The Secret Life of Bees,Sue Monk Kidd,2002.0,Viking Books,,,0142001740,"burien, washington, usa",31.0,774
5412,24089,6563,0670878847,0,The Most Wanted,Jacquelyn Mitchard,1998.0,Viking Books,,,0451196856,"burien, washington, usa",31.0,117
5413,24090,6563,0670894508,0,Cause Celeb,Helen Fielding,2001.0,Viking Books,,,0670894508,"burien, washington, usa",31.0,99
5414,24091,6563,0671021001,2,She's Come Undone (Oprah's Book Club),Wally Lamb,1998.0,Pocket,,,0671021001,"burien, washington, usa",31.0,468
5415,24095,6563,067164257X,0,GARDEN OF SHADOWS (Dollanger Saga (Paperback)),Ariel Jennifer Jones,1987.0,Pocket,,,067164257X,"burien, washington, usa",31.0,91
5416,24096,6563,0671656570,0,MY SWEET AUDRINA,V. C. Andrews,1987.0,Pocket,,,0671468200,"burien, washington, usa",31.0,66
5417,24099,6563,0671693816,7,Wifey,Judy Blume,1989.0,Pocket,,,0671693816,"burien, washington, usa",31.0,126
5418,24100,6563,0671695304,0,"FOREVER : A Novel of Good and Evil, Love and Hope",Judy Blume,1989.0,Pocket,,,0671695304,"burien, washington, usa",31.0,50
5419,24101,6563,0671727583,8,Smart Women,Judy Blume,1990.0,Pocket Books,,,0671727583,"burien, washington, usa",31.0,109
5420,24105,6563,0679448594,0,Primary Colors: A Novel of Politics,Anonymous,1996.0,Random House Inc,,,0446604275,"burien, washington, usa",31.0,166
5421,24107,6563,0679751602,9,Mama Makes Up Her Mind: And Other Dangers of Southern Living,Bailey White,1994.0,Vintage Books USA,,,0679751602,"burien, washington, usa",31.0,95
5422,24108,6563,0684801469,0,Farewell To Arms,Ernest Hemingway,1995.0,Scribner,,,0684801469,"burien, washington, usa",31.0,64
5423,24110,6563,0684872153,1,Angela's Ashes (MMP) : A Memoir,Frank McCourt,1999.0,Scribner,,,0684872153,"burien, washington, usa",31.0,326
5424,24119,6563,0743225406,0,The Shipping News : A Novel,Annie Proulx,2001.0,Scribner,,,0743225406,"burien, washington, usa",31.0,228
5425,24121,6563,0743418174,9,Good in Bed,Jennifer Weiner,2002.0,Washington Square Press,,,0743418174,"burien, washington, usa",31.0,490
5426,24124,6563,0767900383,3,Under the Tuscan Sun,Frances Mayes,1997.0,Broadway,,,0767900383,"burien, washington, usa",31.0,184
5427,24125,6563,0767905199,0,Mr. Maybe,Jane Green,2001.0,Broadway Books,,,0767905199,"burien, washington, usa",31.0,106
5428,24126,6563,0786866586,0,Shopgirl : A Novella,Steve Martin,2000.0,Hyperion Press,,,0786866586,"burien, washington, usa",31.0,100
5429,24127,6563,0786867647,0,Lucky Man: A Memoir,Michael J. Fox,2002.0,Hyperion,,,0786867647,"burien, washington, usa",31.0,139
5430,24128,6563,0786868716,10,The Five People You Meet in Heaven,Mitch Albom,2003.0,Hyperion,,,0786868716,"burien, washington, usa",31.0,430
5431,24129,6563,0786881852,8,Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series),Richard Carlson,1997.0,Hyperion,,,0786881852,"burien, washington, usa",31.0,228
5432,24130,6563,0787123730,4,Mother of Pearl,Melinda Haynes,1999.0,Dove Books,,,0786866276,"burien, washington, usa",31.0,129
5433,24131,6563,0804114609,10,Patty Jane's House of Curl,Lorna Landvik,1999.0,Ivy Books,,,0804114609,"burien, washington, usa",31.0,71
5434,24132,6563,080411918X,0,A Patchwork Planet,ANNE TYLER,2001.0,Ballantine Books,,,080411918X,"burien, washington, usa",31.0,149
5435,24134,6563,0812967240,7,It's My F---ing Birthday : A Novel,MERRILL MARKOE,2002.0,Villard,,,0812967240,"burien, washington, usa",31.0,59
5436,24138,6563,0871136791,0,Cold Mountain,Charles Frazier,1997.0,Atlantic Monthly Press,,,0871136791,"burien, washington, usa",31.0,194
5437,24139,6563,0871138190,0,Four Blondes,Candace Bushnell,2000.0,Atlantic Monthly Press,,,080213825X,"burien, washington, usa",31.0,138
5438,24142,6563,1400031346,8,The No. 1 Ladies' Detective Agency,Alexander McCall Smith,2002.0,Anchor (UK),,,1400031346,"burien, washington, usa",31.0,107
5439,24147,6563,1558746226,5,A Second Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series),Jack Canfield,1998.0,Health Communications,,,1558746218,"burien, washington, usa",31.0,56
5440,24152,6563,1565115430,8,Girl in Hyacinth Blue,Susan Vreeland,2001.0,Highbridge Audio,,,014029628X,"burien, washington, usa",31.0,225
5441,24182,6566,0312983271,8,Full House (Janet Evanovich's Full Series),Janet Evanovich,2002.0,St. Martin's Paperbacks,,,0312983271,"port angeles, washington, usa",34.74663765822785,257
5442,24183,6566,031298328X,6,Full Tilt (Janet Evanovich's Full Series),Janet Evanovich,2003.0,St. Martin's Paperbacks,,,031298328X,"port angeles, washington, usa",34.74663765822785,155
5443,24184,6566,0312983301,8,Full Blast (Janet Evanovich's Full Series),Janet Evanovich,2004.0,St. Martin's Paperbacks,,,0312983301,"port angeles, washington, usa",34.74663765822785,62
5444,24187,6566,0380804697,7,Paradise Lost,J.A. Jance,2002.0,Avon,,,0380804697,"port angeles, washington, usa",34.74663765822785,60
5445,24188,6566,0446364622,0,The Children of Men,P.D. James,1994.0,Warner Books,,,0679418733,"port angeles, washington, usa",34.74663765822785,67
5446,24190,6566,0449223043,8,Guardian,John Saul,1995.0,Fawcett Books,,,0449223043,"port angeles, washington, usa",34.74663765822785,77
5447,24191,6566,0451181379,8,The Door to December,Dean R. Koontz,1994.0,Signet Book,,,0451181379,"port angeles, washington, usa",34.74663765822785,241
5448,24192,6566,0451205626,7,Cold Paradise (Stone Barrington Novels (Paperback)),Stuart Woods,2002.0,Signet Book,,,0451205626,"port angeles, washington, usa",34.74663765822785,59
5449,24193,6566,0451208765,5,Sleep No More,Greg Iles,2003.0,Signet Book,,,0451208765,"port angeles, washington, usa",34.74663765822785,111
5450,24194,6566,0553284118,8,Creature,John Saul,1990.0,Bantam Books,,,0553284118,"port angeles, washington, usa",34.74663765822785,69
5451,24195,6566,1400034779,9,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003.0,Anchor,,,1400034779,"port angeles, washington, usa",34.74663765822785,431
5452,24196,6568,0140060898,9,The Mosquito Coast,Paul Theroux,1996.0,Penguin Books,,,0380619458,"ojai, california, usa",34.74663765822785,72
5453,24197,6568,0679746048,9,"Girl, Interrupted",SUSANNA KAYSEN,1994.0,Vintage,,,0679746048,"ojai, california, usa",34.74663765822785,262
5454,24198,6569,0671004549,0,You Belong To Me,Mary Higgins Clark,1999.0,Pocket Books,,,0671004549,"boardman, ohio, usa",54.0,123
5455,24203,6575,0028604199,0,Once upon a More Enlightened Time: More Politically Correct Bedtime Stories,James Finn Garner,1995.0,MacMillan Publishing Company.,,,0028604199,"seattle, washington, usa",34.74663765822785,76
5456,24207,6575,006000438X,9,The Death of Vishnu: A Novel,Manil Suri,2002.0,Perennial,,,006000438X,"seattle, washington, usa",34.74663765822785,81
5457,24210,6575,0060085444,0,She Went All the Way (Avon Light Contemporary Romances),Meggin Cabot,2002.0,Avon,,,0060085444,"seattle, washington, usa",34.74663765822785,67
5458,24213,6575,0060173289,0,Divine Secrets of the Ya-Ya Sisterhood : A Novel,Rebecca Wells,1996.0,HarperCollins,,,0060173289,"seattle, washington, usa",34.74663765822785,130
5459,24215,6575,0060198133,8,Five Quarters of the Orange,Joanne Harris,2001.0,William Morrow &amp; Company,,,0060958022,"seattle, washington, usa",34.74663765822785,207
5460,24216,6575,0060502258,8,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,2002.0,HarperTorch,,,0060502258,"seattle, washington, usa",34.74663765822785,376
5461,24220,6575,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,,,0061097314,"seattle, washington, usa",34.74663765822785,389
5462,24221,6575,0060916508,0,Their Eyes Were Watching God: A Novel,Zora Neale Hurston,1990.0,Perennial,,,0060916508,"seattle, washington, usa",34.74663765822785,100
5463,24227,6575,0060926317,2,Mutant Message Down Under,Marlo Morgan,1995.0,Perennial,,,0060926317,"seattle, washington, usa",34.74663765822785,123
5464,24228,6575,0060928336,8,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997.0,Perennial,,,0060928336,"seattle, washington, usa",34.74663765822785,740
5465,24230,6575,0060929790,8,One Hundred Years of Solitude,Gabriel Garcia Marquez,1998.0,Perennial,,,0060929790,"seattle, washington, usa",34.74663765822785,138
5466,24234,6575,0060934417,9,Bel Canto: A Novel,Ann Patchett,2002.0,Perennial,,,0060934417,"seattle, washington, usa",34.74663765822785,350
5467,24235,6575,0060936363,0,Portrait in Sepia : A Novel,Isabel Allende,2002.0,Perennial,,,0060936363,"seattle, washington, usa",34.74663765822785,64
5468,24236,6575,0060938455,0,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,2002.0,Perennial,,,0060938455,"seattle, washington, usa",34.74663765822785,321
5469,24237,6575,0060958022,0,Five Quarters of the Orange,Joanne Harris,2002.0,Perennial,,,0060958022,"seattle, washington, usa",34.74663765822785,207
5470,24242,6575,0060976497,0,Ten Stupid Things Women Do to Mess Up Their Lives,Laura C. Schlessinger,1995.0,Perennial,,,0060976497,"seattle, washington, usa",34.74663765822785,54
5471,24244,6575,0060976845,0,Little Altars Everywhere: A Novel,Rebecca Wells,1996.0,Perennial,,,0060976845,"seattle, washington, usa",34.74663765822785,434
5472,24247,6575,0060987103,9,Wicked: The Life and Times of the Wicked Witch of the West,Gregory Maguire,1996.0,Regan Books,,,0060987103,"seattle, washington, usa",34.74663765822785,326
5473,24248,6575,0060987561,0,I Know This Much Is True,Wally Lamb,1999.0,Regan Books,,,0060987561,"seattle, washington, usa",34.74663765822785,276
5474,24249,6575,0061009059,0,One for the Money (Stephanie Plum Novels (Paperback)),Janet Evanovich,1995.0,HarperTorch,,,0061009059,"seattle, washington, usa",34.74663765822785,291
5475,24254,6575,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,1989.0,McGraw-Hill,,,0070212570,"seattle, washington, usa",34.74663765822785,313
5476,24255,6575,0099245027,0,The Testament,John Grisham,1999.0,Trafalgar Square,,,0440234743,"seattle, washington, usa",34.74663765822785,617
5477,24269,6575,0140143505,0,84 Charing Cross Road,Helene Hanff,1990.0,Penguin Books,,,0860074382,"seattle, washington, usa",34.74663765822785,125
5478,24272,6575,0140179836,0,The Liar's Club: A Memoir,Mary Karr,1998.0,Penguin USA (Paper),,,0140179836,"seattle, washington, usa",34.74663765822785,121
5479,24275,6575,0140244824,0,Songs in Ordinary Time (Oprah's Book Club (Paperback)),Mary McGarry Morris,1996.0,Penguin Books,,,0140244824,"seattle, washington, usa",34.74663765822785,232
5480,24277,6575,0140254544,0,A Light in the Window (The Mitford Years),Jan Karon,1996.0,Penguin Books,,,0140254544,"seattle, washington, usa",34.74663765822785,109
5481,24278,6575,0140266771,0,Larry's Party,Carol Shields,1998.0,Penguin Books,,,0140266771,"seattle, washington, usa",34.74663765822785,60
5482,24280,6575,014028009X,4,Bridget Jones's Diary,Helen Fielding,1999.0,Penguin Books,,,0330332775,"seattle, washington, usa",34.74663765822785,815
5483,24281,6575,0140280456,0,Secrets,Nuruddin Farah,1999.0,Penguin Books,,,0440176484,"seattle, washington, usa",34.74663765822785,117
5484,24284,6575,0140293248,8,The Girls' Guide to Hunting and Fishing,Melissa Bank,2000.0,Penguin Books,,,0140292683,"seattle, washington, usa",34.74663765822785,573
5485,24285,6575,014029628X,7,Girl in Hyacinth Blue,Susan Vreeland,2000.0,Penguin Books,,,014029628X,"seattle, washington, usa",34.74663765822785,225
5486,24286,6575,0140296409,0,Disgrace,J. M. Coetzee,2000.0,Penguin Books,,,0140296409,"seattle, washington, usa",34.74663765822785,55
5487,24287,6575,0140298479,6,Bridget Jones: The Edge of Reason,Helen Fielding,2001.0,Penguin Books,,,0140298479,"seattle, washington, usa",34.74663765822785,224
5488,24291,6575,0141000198,4,Bridget Jones's Diary,Helen Fielding,2001.0,Penguin Putnam,,,0330332775,"seattle, washington, usa",34.74663765822785,815
5489,24292,6575,0142001430,0,Year of Wonders,Geraldine Brooks,2002.0,Penguin Books,,,0142001430,"seattle, washington, usa",34.74663765822785,169
5490,24293,6575,0142001740,8,The Secret Life of Bees,Sue Monk Kidd,2003.0,Penguin Books,,,0142001740,"seattle, washington, usa",34.74663765822785,774
5491,24295,6575,015100692X,0,The Crimson Petal and the White,Michel Faber,2002.0,Harcourt,,,0156028778,"seattle, washington, usa",34.74663765822785,195
5492,24296,6575,0151489262,0,The Flanders Panel,Arturo Perez-Reverte,1994.0,Harcourt,,,0553377868,"seattle, washington, usa",34.74663765822785,81
5493,24305,6575,0156007479,0,Slammerkin,Emma Donoghue,2002.0,Harvest Books,,,0151006725,"seattle, washington, usa",34.74663765822785,129
5494,24306,6575,0156007754,8,Blindness (Harvest Book),Jose Saramago,1999.0,Harvest Books,,,0156007754,"seattle, washington, usa",34.74663765822785,96
5495,24308,6575,015602943X,10,The Time Traveler's Wife (Harvest Book),Audrey Niffenegger,2004.0,Harvest Books,,,015602943X,"seattle, washington, usa",34.74663765822785,56
5496,24310,6575,015670160X,0,Orlando: A Biography,Virginia Woolf,1993.0,Harcourt,,,1853262390,"seattle, washington, usa",34.74663765822785,52
5497,24314,6575,0310217601,0,Trial by Fire,Terri Blackstock,2000.0,Zondervan Publishing Company,,,0451180054,"seattle, washington, usa",34.74663765822785,65
5498,24318,6575,0312144075,9,The Samurai's Garden : A Novel,Gail Tsukiyama,1996.0,St. Martin's Griffin,,,0312144075,"seattle, washington, usa",34.74663765822785,102
5499,24319,6575,0312150601,8,Behind the Scenes at the Museum : A Novel,Kate Atkinson,1999.0,Picador,,,0312150601,"seattle, washington, usa",34.74663765822785,75
5500,24324,6575,0312195516,8,The Red Tent (Bestselling Backlist),Anita Diamant,1998.0,Picador USA,,,0312195516,"seattle, washington, usa",34.74663765822785,723
5501,24326,6575,0312243022,7,The Hours : A Novel,Michael Cunningham,2000.0,Picador,,,0374172897,"seattle, washington, usa",34.74663765822785,216
5502,24328,6575,0312261594,2,Female Intelligence,Jane Heller,2001.0,St. Martin's Press,,,0312261594,"seattle, washington, usa",34.74663765822785,76
5503,24329,6575,0312265859,0,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,2002.0,St. Martin's Press,,,0312265859,"seattle, washington, usa",34.74663765822785,269
5504,24330,6575,0312265867,9,To the Nines: A Stephanie Plum Novel,Janet Evanovich,2003.0,St. Martin's Press,,,0312265867,"seattle, washington, usa",34.74663765822785,126
5505,24331,6575,0312278586,0,The Nanny Diaries: A Novel,Emma McLaughlin,2002.0,St. Martin's Press,,,0312278586,"seattle, washington, usa",34.74663765822785,828
5506,24333,6575,0312282990,9,The Amazing Adventures of Kavalier &amp; Clay,Michael Chabon,2001.0,Picador,,,0312282990,"seattle, washington, usa",34.74663765822785,198
5507,24335,6575,0312288115,0,Confessions of a Sociopathic Social Climber : The Katya Livingston Chronicles (Katya Livingston Chronicles (Hardcover)),Adele Lang,2002.0,Thomas Dunne Books,,,0312288115,"seattle, washington, usa",34.74663765822785,66
5508,24338,6575,0312421273,0,The Corrections: A Novel,Jonathan Franzen,2002.0,Picador USA,,,0312421273,"seattle, washington, usa",34.74663765822785,155
5509,24339,6575,0312966091,0,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,1998.0,St. Martin's Paperbacks,,,0312966091,"seattle, washington, usa",34.74663765822785,224
5510,24341,6575,0312966970,9,Four To Score (A Stephanie Plum Novel),Janet Evanovich,1999.0,St. Martin's Paperbacks,,,0312966970,"seattle, washington, usa",34.74663765822785,225
5511,24342,6575,0312971346,0,High Five (A Stephanie Plum Novel),Janet Evanovich,2000.0,St. Martin's Paperbacks,,,0312971346,"seattle, washington, usa",34.74663765822785,228
5512,24344,6575,0312976275,0,Hot Six : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,2001.0,St. Martin's Paperbacks,,,0312976275,"seattle, washington, usa",34.74663765822785,200
5513,24345,6575,0312980140,9,Seven Up (A Stephanie Plum Novel),Janet Evanovich,2002.0,St. Martin's Paperbacks,,,0312980140,"seattle, washington, usa",34.74663765822785,278
5514,24346,6575,0312980159,0,Fast Women,Jennifer Crusie,2002.0,St. Martin's Press,,,0312252617,"seattle, washington, usa",34.74663765822785,174
5515,24347,6575,0312983271,0,Full House (Janet Evanovich's Full Series),Janet Evanovich,2002.0,St. Martin's Paperbacks,,,0312983271,"seattle, washington, usa",34.74663765822785,257
5516,24348,6575,031298328X,0,Full Tilt (Janet Evanovich's Full Series),Janet Evanovich,2003.0,St. Martin's Paperbacks,,,031298328X,"seattle, washington, usa",34.74663765822785,155
5517,24349,6575,0312983867,0,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,2003.0,St. Martin's Paperbacks,,,0312265859,"seattle, washington, usa",34.74663765822785,269
5518,24350,6575,0312986343,5,Visions of Sugar Plums: A Stephanie Plum Holiday Novel,Janet Evanovich,2004.0,St. Martin's Paperbacks,,,0312986343,"seattle, washington, usa",34.74663765822785,96
5519,24351,6575,0312989393,6,Queen Bee of Mimosa Branch,Haywood Smith,2003.0,St. Martin's Paperbacks,,,0312989393,"seattle, washington, usa",34.74663765822785,54
5520,24352,6575,0312990456,9,One for the Money (A Stephanie Plum Novel),Janet Evanovich,2003.0,St. Martin's Paperbacks,,,0312990456,"seattle, washington, usa",34.74663765822785,142
5521,24356,6575,0316569321,0,White Oleander : A Novel,Janet Fitch,1999.0,"Little, Brown",,,0316569321,"seattle, washington, usa",34.74663765822785,387
5522,24357,6575,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999.0,Back Bay Books,,,0316601950,"seattle, washington, usa",34.74663765822785,568
5523,24358,6575,0316666343,0,The Lovely Bones: A Novel,Alice Sebold,2002.0,"Little, Brown",,,0316666343,"seattle, washington, usa",34.74663765822785,1295
